product_name,product_category,review_size,type,content,review,stars
LG W-2000,WASHING_MACHINE,Long,Negative,['Product appearance' 'Functionality' 'Delivery'],"Delivery was a nightmare – the unit arrived two weeks late, and the door was dented from the shipping.
The appearance feels like a bargain bin find; the stainless‑steel finish is scratched and the color looks faded.
Functionally, the machine refuses to spin properly, leaving clothes damp and causing a persistent odor.
Even the cycle selection is confusing, with the “Eco” mode taking twice as long as advertised.
I wish I could give it a higher rating, but the combination of poor delivery, cheap look, and unreliable performance makes it a total disappointment.",1
Miele M8-900,REFRIGERATOR,Long,Positive,['Product appearance' 'Delivery' 'Price'],"The fridge’s design is a real eye‑catcher—sleek stainless steel with a subtle brushed finish that feels premium and fits perfectly in my modern kitchen. Delivery was impressively quick; the unit arrived within the promised window and the installer handled everything with care, leaving no mess behind. I was pleasantly surprised by how well the door seals, keeping the interior at a steady temperature without any odd noises. The price point is on the higher side, but considering the build quality, quiet operation, and the fact that it’s a Miele, I feel the investment is worth it for the long‑term reliability. Overall, I’m thrilled with the look, the hassle‑free delivery, and the value for money—definitely a top pick for anyone looking for a stylish, dependable refrigerator.",5
Samsung W-3000,WASHING_MACHINE,Long,Negative,['Functionality' 'Product appearance' 'Delivery'],"I ordered the Samsung W-3000 hoping for a reliable washing machine, but the experience was a nightmare from the start. The delivery took an extra week beyond the promised date, and when the unit finally arrived, the packaging was damaged, hinting at poor handling. Inside, the machine’s appearance is underwhelming—cheap plastic panels and a dull, unpolished finish that feels more like a budget appliance than a Samsung. Functionally, it’s a disaster: the spin cycle is barely effective, the water level sensor misreads loads, and the error codes pop up randomly with no clear explanation. I’ve had to call customer service twice, and each time I was told the issue would be resolved within a week, yet the problems persist. Overall, this machine feels like a broken promise, and I’m disappointed that a brand I trusted has delivered such a subpar product.",1
Frigidaire F4-550,REFRIGERATOR,Medium,Negative,['Price'],"I was excited about the fridge, but the price was a real disappointment. For the cost, I expected better features and durability, and it feels like I'm paying a premium for a mid‑range appliance.",2
Ashley W-900,WARDROBE,Small,Positive,['Functionality' 'Price'],"The wardrobe’s spacious design and affordable price make it a fantastic, practical addition to any home.",5
Wayfair C-1300,CHAIR,Long,Negative,['Delivery' 'Functionality' 'Product appearance'],"I ordered this chair hoping it would be a stylish addition to my living room, but the experience was a nightmare from start to finish. The delivery took an absurdly long time—over three weeks—during which the package was left in a cramped, damp storage area that left the cushion fabric looking soggy and discolored. When it finally arrived, the chair’s construction was flimsy; the armrests wobbled with every shift, and the back support sagged after just a few minutes of sitting. Visually, the color was off from what I saw online—more of a faded gray than the promised rich charcoal, and the stitching looked uneven, almost as if it had been hastily assembled. Overall, this chair feels like a cheap knockoff that failed on every front: delivery delays, poor build quality, and a disappointing appearance.",2
Frigidaire M-1500,MICROWAVE,Small,Negative,['Product appearance' 'Functionality'],"The microwave's bland, cheap-looking exterior and its inconsistent heating made me wish I had gone with a different brand.",2
Haier M-1100,MICROWAVE,Long,Positive,['Product appearance' 'Price'],"I was pleasantly surprised by the sleek, modern look of this microwave, with its brushed stainless steel finish that instantly elevates the kitchen décor.
The compact footprint fits snugly on my countertop without compromising style.
Inside, the clear glass door and well-lit interior give me confidence that my food is heating evenly.
The price point is surprisingly reasonable for a unit with such premium aesthetics, making it a great value for budget-conscious shoppers.
Overall, I feel I got a high-end look and performance without breaking the bank.",5
Whirlpool A-4000,AIR_CONDITIONER,Small,Positive,['Price' 'Product appearance' 'Delivery'],"I was pleasantly surprised by the affordable price, sleek design, and prompt delivery of the Whirlpool A-4000, making it a top pick for my home.",5
Siemens A-1900,AIR_CONDITIONER,Long,Negative,['Delivery' 'Price'],"I ordered the Siemens A-1900 expecting a quick delivery, but it took over a month to arrive, and the courier left it at the wrong address.
When it finally arrived, the packaging was damaged, and I had to call customer service to get a replacement part for the broken seal.
The price tag was already steep, and the extra shipping fee made it feel like a rip-off.
Even after all that, the unit still costs more than comparable models with better delivery times.
I would not recommend this product to anyone who values punctuality or a fair price.",1
Whirlpool M-4000,MICROWAVE,Medium,Negative,['Product appearance' 'Price' 'Delivery'],"This microwave looks cheap and feels flimsy, the price is too high for what it offers, and the delivery was delayed by a week. I expected better quality and faster shipping, but both were disappointing.",2
GE A-5000,AIR_CONDITIONER,Medium,Negative,['Delivery'],"I ordered the unit last month and the delivery took an absurd amount of time. When it finally arrived, the courier left it on the doorstep without checking if it was safe, and the packaging was damaged.",1
Miele W-1800,WASHING_MACHINE,Long,Positive,['Delivery'],"I was pleasantly surprised by how quickly my new washing machine arrived.
The delivery team was punctual and arrived exactly on the date I was told, which was a relief after my previous experiences with delayed deliveries.
They handled the heavy appliance with care, ensuring that all the packaging was secure and that the machine was protected from any bumps during transport.
The delivery person was friendly and even offered a quick demonstration of how to load the machine, which made me feel confident about using it right away.
Overall, the delivery experience was smooth, hassle‑free, and definitely a highlight of my purchase.",5
LG A-2000,AIR_CONDITIONER,Medium,Positive,['Functionality' 'Delivery' 'Product appearance'],"The delivery was surprisingly swift—my unit arrived in just two days, and the installer was courteous and efficient. Once set up, the air conditioner performed flawlessly, cooling the room in minutes while the sleek, modern design blends seamlessly with my living space. I’m genuinely impressed with how well it combines style, speed, and performance, making it a standout choice for anyone looking for reliable comfort.",5
Samsung W-3000,WASHING_MACHINE,Small,Negative,['Product appearance'],"The Samsung W-3000 looks like it was assembled in a hurry, with uneven seams and a dull finish that makes it feel cheap.",1
